SalePrice LotFrontage LotArea OverallQual OverallCond YearBuilt YearRemod/Add MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF 1stFlrSF 2ndFlrSF LowQualFinSF BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF EnclosedPorch 3SsnPorch ScreenPorch PoolArea MiscVal MoSold YrSold LotShape LandSlope Railroad ExterQual ExterCond BsmtQual BsmtCond BsmtExposure CentralAir KitchenQual Functional FireplaceQu GarageFinish GarageQual GarageCond PavedDrive Fence
142125 68 9717 5 6 1950 1996 0 49 1029 0 1078 0 0 1 0 1 0 2 1 5 0 1 240 366 0 112 0 0 0 0 4 2010 0 0 0 3 3 3 3 2 1 4 8 0 1 3 3 2 0
197600 68 9724 5 7 1952 2002 265 670 0 470 1929 532 0 0 0 2 0 3 1 7 2 2 400 0 0 0 0 0 0 0 3 2010 0 0 0 4 3 3 3 1 1 3 7 4 1 3 3 2 2
172500 120 17360 6 6 1949 1950 340 300 0 482 1019 537 0 0 0 2 0 3 1 6 1 2 470 0 0 150 0 0 0 0 1 2010 0 0 0 3 4 3 3 1 1 3 8 4 1 3 3 2 0
116500 50 7207 5 7 1958 2008 0 696 0 162 858 0 0 1 0 1 0 2 1 4 0 0 0 117 0 0 0 0 0 0 2 2010 1 0 0 3 4 3 3 4 1 3 8 0 0 0 0 2 0
76500 55 5350 3 2 1940 1966 0 0 0 728 1306 0 0 0 0 1 0 3 1 6 0 0 0 263 0 0 0 0 0 450 5 2010 1 0 0 3 1 3 3 1 1 2 6 0 0 0 0 2 2
128000 80 9920 5 5 1954 1954 110 354 290 412 1063 0 0 1 0 1 0 3 1 6 0 1 280 0 0 164 0 0 0 0 2 2010 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 3
153000 80 9600 6 6 1955 1972 164 674 132 350 1520 0 0 1 0 1 0 3 1 7 2 1 364 0 0 189 0 0 0 0 3 2010 0 0 0 3 3 3 3 3 1 3 8 4 2 3 3 2 0
132000 78 7800 5 6 1954 1954 200 540 0 728 1268 0 0 0 0 1 0 2 1 7 1 1 244 0 98 0 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 4 3 3 3 2 0
178000 75 11380 6 8 1966 2008 216 944 0 136 1128 0 0 1 0 1 0 2 1 5 1 1 315 238 0 0 0 0 0 1500 1 2010 1 0 0 3 3 3 3 4 1 4 8 4 1 3 3 2 0
154300 80 11600 5 5 1960 1960 361 443 0 662 1105 1169 0 0 0 2 0 5 2 12 0 2 480 0 0 0 0 0 0 0 1 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
180000 0 19900 7 5 1970 1989 287 912 0 1035 2207 0 0 1 0 2 0 3 1 7 1 2 576 301 0 0 0 0 0 0 7 2010 0 0 0 3 3 4 3 4 1 3 8 4 2 3 3 2 0
190000 137 16492 6 6 1966 2002 0 247 713 557 1888 0 0 0 0 2 1 2 1 6 1 2 578 0 0 0 0 0 0 0 6 2010 1 0 0 4 3 3 3 1 1 4 6 4 3 3 3 2 0
135000 70 8267 5 5 1958 1958 0 0 0 1604 1604 0 0 0 0 2 0 4 2 8 0 2 576 42 0 0 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
214000 70 8197 7 5 2003 2009 506 1188 0 292 1480 0 0 1 0 2 0 3 1 7 0 2 620 252 73 0 0 0 0 300 2 2010 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 3
136000 0 8050 5 5 1959 1959 150 856 162 125 1143 0 0 1 0 1 0 3 1 6 0 1 308 0 0 0 0 0 0 0 5 2010 1 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 4
165500 70 10552 5 5 1959 1959 0 1018 0 380 1700 0 0 0 1 1 1 4 1 6 1 2 447 0 38 0 0 0 0 0 4 2010 1 0 0 3 3 3 3 1 1 4 8 4 2 3 3 2 0
145000 70 8400 5 6 1957 1957 0 922 0 392 1314 0 0 1 0 1 0 3 1 5 0 1 294 250 0 0 0 0 0 0 6 2010 0 0 0 3 4 3 3 1 1 3 8 0 2 3 3 2 0
148000 73 8760 6 6 1959 1959 220 0 0 1194 1194 0 0 1 0 1 0 3 1 6 0 1 312 0 0 120 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 0
142000 0 12160 5 5 1959 1959 180 1000 0 188 1188 0 0 1 0 1 0 3 1 6 0 2 531 0 0 0 0 0 0 0 5 2010 1 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 3
167500 73 9300 5 5 1960 1960 324 697 0 571 1264 0 0 1 0 1 0 3 1 6 2 2 461 0 0 0 0 143 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
108538 87 10725 5 5 1959 1959 91 936 0 270 1206 0 0 0 0 1 0 3 1 6 0 1 312 0 21 0 0 0 0 0 5 2010 1 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 0
159500 80 10032 6 5 1959 1959 432 734 0 510 1580 0 0 1 0 1 1 3 1 6 2 2 440 0 28 0 0 160 0 0 6 2010 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 2
108000 60 8382 4 5 1956 1956 0 0 0 832 832 505 0 0 0 1 0 3 1 5 0 1 263 0 0 0 0 0 0 0 2 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
135000 60 10950 5 7 1952 1952 0 339 0 525 1064 0 0 0 1 1 0 2 1 4 0 1 318 0 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 2 8 0 1 3 3 2 0
122500 119 10895 5 6 1955 1955 0 648 0 324 972 0 0 0 0 1 0 3 1 5 0 1 305 0 0 205 0 0 0 0 6 2010 0 0 0 3 4 3 3 1 1 3 8 0 1 3 3 2 2
119000 70 13587 5 5 1958 1958 0 532 0 456 988 0 0 1 0 1 0 2 1 5 0 1 264 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 3 3 3 1 3 8 0 1 3 3 2 0
109000 68 7922 5 7 1953 2007 0 731 0 326 1057 0 0 1 0 1 0 3 1 5 0 1 246 0 52 0 0 0 0 0 1 2010 0 0 0 3 4 3 3 1 1 4 8 0 1 3 3 2 0
105000 65 7898 4 7 1920 1994 0 0 0 576 985 0 0 0 1 1 0 2 1 4 0 2 676 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 0 0
107500 60 7200 5 7 1955 2007 0 0 0 0 827 0 0 0 0 1 0 2 1 5 1 1 392 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 0 0 0 1 3 6 1 1 3 3 2 0
144900 85 10200 5 7 1954 2003 104 320 362 404 1086 0 0 1 0 1 0 3 1 6 0 2 490 0 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 2
129000 74 5868 5 7 1956 2000 0 248 240 448 936 0 0 1 0 1 0 2 1 4 0 1 308 0 0 80 0 160 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 0 3 3 3 2 0
97500 78 17503 6 5 1948 1950 0 0 0 912 912 546 0 0 1 1 0 3 1 6 1 1 330 192 0 0 0 0 0 0 1 2010 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
144000 64 6979 6 5 1980 1980 0 1056 0 0 1056 0 0 2 0 0 0 0 2 4 0 2 576 264 56 0 0 0 0 600 6 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 4
162000 0 9830 5 7 1959 2006 0 72 258 733 1287 0 0 1 0 1 0 3 1 7 1 2 576 364 17 0 0 182 0 0 3 2010 1 0 0 3 4 3 3 1 1 4 8 4 3 3 3 2 0
242000 96 11275 7 7 1967 2007 300 0 0 710 1898 1080 0 0 0 2 1 5 1 11 1 2 564 240 0 0 0 0 0 0 6 2010 0 0 0 4 4 4 3 1 1 4 8 4 3 3 3 2 0
132000 60 8064 6 8 1948 2004 0 481 174 161 816 408 0 1 0 1 0 3 1 5 0 1 280 414 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 2
154000 75 7500 5 7 1959 1994 0 340 906 0 1246 0 0 1 0 1 1 3 1 6 0 1 305 218 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 4 8 0 2 3 3 2 4
166000 71 8520 5 4 1952 1952 0 507 0 403 910 475 0 0 0 2 0 4 1 6 0 2 720 0 0 0 0 0 0 0 6 2010 0 0 0 3 2 3 3 1 1 3 8 0 1 3 3 2 3
134800 60 7200 5 7 1951 2000 0 234 486 180 900 0 0 0 1 1 0 3 1 5 0 2 576 222 32 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 2 1 4 8 0 1 3 3 2 0
160000 87 10000 6 6 1962 1962 261 0 0 1116 1116 0 0 0 0 1 1 3 1 5 0 2 440 0 0 0 0 385 0 0 2 2010 1 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
148000 81 7635 5 6 1960 1960 0 588 350 237 1175 0 0 0 0 1 1 3 1 6 0 2 484 0 0 0 0 0 0 0 6 2010 1 0 0 3 3 3 3 1 1 3 8 0 2 3 3 2 0
192000 80 9760 6 7 1963 1984 218 717 263 415 1395 0 0 1 0 1 0 2 1 7 1 2 440 657 0 113 0 240 0 0 5 2010 0 1 0 3 3 3 3 4 1 3 8 3 2 3 3 2 0
155000 70 7700 6 5 1966 1966 351 0 0 756 1051 788 0 0 0 1 1 4 1 7 1 2 442 0 124 216 0 0 0 0 6 2010 0 0 0 3 3 3 3 1 1 3 8 3 1 3 3 2 0
80400 60 4800 4 5 1900 1954 771 48 0 661 1157 687 0 1 0 1 0 3 1 9 2 1 240 84 0 0 0 0 0 0 1 2010 0 0 0 3 3 3 3 1 1 3 7 4 1 3 3 2 0
96500 55 8800 4 7 1910 2004 0 0 0 576 792 348 0 0 0 1 0 3 1 7 0 0 0 0 160 0 0 0 0 0 6 2010 0 0 0 3 3 3 2 1 1 3 7 0 0 0 0 0 0
109500 56 4485 5 7 1920 1950 0 579 0 357 936 0 0 1 0 1 0 2 1 5 1 0 0 51 0 135 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 4 0 0 0 1 3
115000 56 8960 5 6 1927 1950 0 0 0 1008 1028 0 0 0 0 1 0 2 1 5 1 2 360 0 0 130 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 0
143000 69 5805 5 7 1957 1957 0 274 1073 0 1347 0 0 1 1 1 0 3 1 6 0 2 551 0 0 0 0 0 0 0 6 2010 0 1 0 3 3 3 3 2 1 4 8 0 1 3 3 2 0
107400 60 5790 3 6 1915 1950 0 0 0 840 840 765 0 0 0 2 0 3 2 8 0 1 379 0 0 202 0 0 0 0 5 2010 0 0 0 4 4 2 3 1 0 3 8 0 1 3 3 2 0
80000 47 4608 4 6 1945 1950 0 0 0 747 747 0 0 0 0 1 0 2 1 4 0 1 220 0 0 0 0 0 0 0 6 2010 0 0 0 3 4 3 3 1 1 3 8 0 1 3 3 2 0
119000 60 7200 5 7 1940 1992 294 510 0 278 804 0 0 1 0 1 0 2 1 4 2 1 240 0 0 154 0 0 0 0 2 2010 0 0 0 3 4 3 3 1 1 4 8 4 1 3 3 2 3
130000 50 5500 5 7 1929 2001 0 234 692 0 926 0 390 1 0 1 0 3 1 6 0 2 484 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
119000 50 6900 6 7 1938 2000 0 0 0 827 827 424 0 0 0 1 0 3 1 6 0 1 240 0 0 0 0 0 0 0 1 2010 0 0 0 3 3 4 3 1 1 2 8 0 1 2 3 0 0
129000 69 11851 5 7 1948 2009 0 780 0 247 1027 606 0 0 0 1 0 3 1 7 1 1 240 0 100 126 0 0 0 0 6 2010 0 0 0 3 4 3 3 1 1 4 8 4 1 3 3 2 0
1e+05 0 8239 5 6 1920 1962 0 176 0 832 1060 185 0 0 0 1 0 3 1 6 0 1 315 0 0 334 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
12789 68 9656 2 2 1923 1970 0 0 0 678 832 0 0 0 0 1 0 2 1 5 1 2 780 0 0 0 0 0 0 0 6 2010 0 0 0 3 2 2 2 1 0 3 8 4 1 2 2 0 0
105900 60 8520 6 8 1928 2003 0 0 0 624 720 0 0 0 0 1 0 2 1 5 0 2 484 106 0 0 0 0 0 0 5 2010 0 0 0 3 4 3 3 1 1 3 8 0 1 3 3 2 0
150000 60 9600 8 9 1900 2003 0 0 0 930 930 636 0 0 0 2 0 3 1 7 0 1 288 54 228 246 0 0 0 0 4 2010 0 0 0 4 4 3 3 1 0 4 8 0 1 3 3 2 0
139000 60 10800 5 6 1915 1950 0 686 0 0 966 686 0 1 0 2 0 4 1 7 0 1 416 0 0 196 0 0 0 1200 6 2010 0 0 0 3 4 2 3 1 1 3 8 0 1 3 3 2 0
240000 50 9000 8 9 1890 2002 0 0 0 346 1157 1111 0 0 0 3 0 3 1 7 0 2 624 0 108 0 0 0 0 0 4 2010 0 0 0 4 4 2 2 1 1 4 8 0 1 3 3 0 0
76500 100 9045 5 3 1910 1950 0 0 0 840 1128 1128 0 0 0 2 0 4 2 12 0 0 0 0 18 18 0 0 0 0 6 2010 0 0 0 3 2 3 3 2 0 2 8 0 0 0 0 0 0
149700 90 7407 6 7 1957 1996 0 600 0 312 1236 0 0 1 0 1 0 2 1 6 0 2 923 0 158 158 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 3
125500 60 7740 4 7 1910 1950 0 0 0 622 741 622 0 0 0 1 0 3 1 6 0 2 528 0 0 0 0 168 0 0 6 2010 0 0 0 3 3 2 3 1 1 3 8 0 1 3 3 2 0
122500 60 11340 4 6 1885 1950 0 0 0 777 1246 1044 0 0 0 2 0 4 2 11 0 2 560 0 0 114 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 0 0
140750 60 10560 6 7 1922 1994 0 283 0 455 868 602 0 0 0 1 1 2 1 6 0 2 624 0 0 0 0 0 0 0 6 2010 0 0 0 3 3 2 3 1 1 3 8 0 1 3 3 2 0
128500 53 5830 5 6 1950 1997 0 788 0 200 1030 582 0 0 0 1 1 3 1 7 0 1 363 0 0 0 0 0 0 0 3 2010 0 0 0 3 4 3 3 1 1 3 8 0 1 3 3 2 3
209500 0 7793 7 7 1922 2005 0 474 0 634 1160 908 0 0 0 1 1 3 1 8 1 1 315 0 0 60 0 0 0 0 5 2010 1 0 0 3 3 4 3 1 0 4 8 4 1 3 3 2 0
87000 50 5000 4 7 1925 1950 0 188 0 577 765 0 0 1 0 1 0 2 1 4 0 1 200 135 0 41 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 0 4 8 0 1 2 3 1 3
134000 50 6000 6 7 1939 1950 0 452 12 144 608 524 0 1 0 1 0 2 1 5 0 1 240 0 0 128 0 0 0 0 4 2010 0 0 0 3 3 3 4 1 1 3 8 0 1 3 3 2 3
128000 50 6000 6 6 1940 1950 0 264 0 308 848 348 0 0 1 1 1 3 1 6 2 2 576 0 0 0 0 0 0 0 3 2010 0 0 0 3 4 3 3 1 1 3 8 4 1 3 3 2 0
132000 53 6360 5 6 1942 1950 300 360 159 316 955 498 0 0 0 1 1 3 1 7 2 1 240 0 0 35 0 148 0 0 3 2010 0 0 0 3 3 3 3 1 1 4 7 2 1 3 3 2 0
139900 50 6000 6 7 1948 1950 0 300 0 480 780 636 0 0 0 1 1 3 1 6 0 1 312 221 0 48 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 1 0
123900 52 6240 5 7 1936 1980 0 276 0 252 548 492 0 0 0 1 0 2 1 5 0 2 624 306 0 32 0 0 0 0 5 2010 0 0 0 3 3 3 2 1 1 3 8 0 3 3 3 1 0
138400 52 6240 5 5 1930 1950 0 448 0 480 928 608 0 0 0 2 0 4 1 7 1 2 480 0 10 0 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 4 1 3 3 2 3
109500 51 6120 6 5 1923 1950 0 960 0 164 1068 0 0 1 0 1 0 2 1 5 1 1 288 0 0 128 0 0 0 0 3 2010 0 0 0 3 3 2 2 1 1 3 8 4 1 3 3 2 0
140000 50 10300 7 6 1921 1950 0 0 0 576 902 808 0 0 0 2 0 3 1 9 0 2 480 12 11 64 0 0 0 0 4 2010 1 0 1 3 3 3 3 1 1 3 8 0 1 3 3 2 4
149500 57 8094 4 5 1915 1950 0 0 0 888 888 1074 0 0 0 1 1 4 1 9 1 2 572 160 0 364 0 0 0 0 6 2010 0 0 0 3 2 3 3 1 1 3 8 3 1 3 3 2 4
159900 60 12900 6 8 1912 2009 0 0 0 780 780 780 0 0 0 1 1 3 1 7 0 0 0 344 0 0 0 168 0 0 5 2010 0 0 0 4 4 3 3 1 1 4 8 0 0 0 0 0 0
122000 52 3068 6 8 1920 1993 0 0 0 662 662 662 0 0 1 1 0 3 1 6 0 1 180 0 0 112 0 0 0 0 2 2010 0 0 0 3 4 3 3 1 1 3 8 0 1 3 3 2 4
110000 110 8472 5 5 1963 1963 0 104 712 0 816 0 0 1 0 1 0 2 1 5 0 2 516 106 0 0 0 0 0 0 5 2010 2 1 1 2 3 4 3 4 0 3 8 0 1 3 3 2 0
55000 70 5600 4 5 1930 1950 0 0 0 0 372 720 0 0 0 2 0 3 2 7 0 0 0 0 0 0 0 0 0 3500 7 2010 0 0 0 2 2 0 0 0 0 2 6 0 0 0 0 0 0
140000 76 7630 5 9 1900 1996 0 0 0 360 1032 780 0 0 0 2 0 4 2 8 1 2 672 344 0 40 0 0 0 0 5 2010 0 0 0 3 4 4 3 1 1 4 8 1 1 3 3 0 3
244400 0 24090 7 7 1940 1950 0 0 0 1032 1207 1196 0 0 0 2 0 4 1 10 2 1 349 56 0 318 0 0 0 0 6 2010 0 0 0 3 4 3 3 2 1 3 8 3 1 3 3 2 0
173000 100 15263 5 5 1959 1959 90 766 0 656 1675 0 0 0 0 2 0 3 1 8 2 1 365 0 132 0 0 0 0 0 5 2010 1 0 0 3 3 4 3 1 1 3 8 4 1 3 3 2 0
107500 72 10632 5 3 1917 1950 0 0 0 689 725 499 0 0 0 1 1 3 1 6 0 1 180 0 0 248 0 0 0 0 1 2010 1 0 0 3 3 4 2 1 0 1 6 0 1 2 2 0 0
1e+05 60 9900 5 4 1915 1950 0 1026 0 186 1212 180 0 1 0 1 0 3 1 6 0 0 0 0 0 168 0 0 0 0 2 2010 0 0 0 2 2 3 3 1 0 3 8 0 0 0 0 0 0
95000 65 6001 6 5 1940 1950 0 368 0 232 600 319 0 0 0 1 0 3 1 5 0 1 231 0 0 45 0 0 0 0 3 2010 1 1 0 3 3 2 3 1 0 3 8 0 1 3 3 2 3
93369 0 6449 4 1 1907 1950 0 73 0 634 942 942 0 0 0 1 1 4 1 7 0 0 0 0 0 239 0 0 0 0 3 2010 1 0 0 3 3 3 3 1 0 3 8 0 0 0 0 0 0
114900 60 6048 5 7 1910 1950 0 736 0 120 936 744 0 1 0 2 0 2 2 7 1 2 450 56 144 0 0 0 0 0 6 2010 0 0 0 3 4 3 3 2 1 3 8 4 1 3 2 1 0
94000 54 6342 5 8 1875 1996 0 0 0 780 780 240 0 0 0 1 0 2 1 6 0 0 0 0 0 176 0 0 0 0 5 2010 0 0 0 3 4 3 3 1 0 3 8 0 0 0 0 0 0
136000 72 10773 4 3 1967 1967 72 704 0 1128 1832 0 0 2 0 2 0 4 2 8 0 0 0 0 58 0 0 0 0 0 5 2010 0 0 0 2 2 3 3 1 0 3 8 0 0 0 0 2 0
136500 72 10778 4 5 1968 1968 0 0 0 1768 1768 0 0 0 0 2 0 4 2 8 0 0 0 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 3 3 1 0 3 8 0 0 0 0 2 0
131500 75 11625 5 4 1965 1965 0 841 0 198 1039 0 0 1 0 1 1 3 1 6 0 2 504 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 3 3 2 1 3 8 0 1 3 3 2 0
121500 0 11341 5 6 1957 1996 180 1302 0 90 1392 0 0 1 0 1 1 3 1 5 1 2 528 0 0 0 0 95 0 0 5 2010 1 0 0 3 3 4 3 1 1 3 6 4 1 3 3 2 0
125000 70 8521 5 5 1967 1967 0 842 0 70 912 0 0 0 0 1 0 3 1 5 1 1 336 0 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 2 1 3 3 2 3
154000 0 8246 5 8 1968 2001 0 188 668 204 1060 0 0 1 0 1 0 3 1 6 1 1 270 406 90 0 0 0 0 0 5 2010 1 0 0 3 4 3 3 2 1 4 8 3 1 3 3 2 3
137900 65 7800 5 7 1966 2008 47 240 474 150 892 0 0 1 0 1 0 3 1 5 0 1 416 0 0 0 0 0 0 0 6 2010 0 0 0 3 3 3 3 2 1 4 8 0 1 3 3 2 0
158000 80 9364 6 7 1969 1969 143 371 0 292 663 689 0 0 0 1 1 4 1 7 0 1 299 379 36 0 0 0 0 0 3 2010 0 0 0 3 3 3 3 1 1 3 8 0 3 3 3 2 3
137250 65 7832 5 5 1968 1968 0 775 0 89 864 0 0 1 0 1 0 2 1 4 0 1 280 226 0 0 0 0 0 0 5 2010 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
160250 0 7424 5 5 1978 1978 0 1319 0 0 1373 0 0 1 0 1 0 3 1 5 2 2 591 0 0 0 0 0 0 0 5 2010 1 0 0 3 3 4 3 3 1 3 8 3 3 3 3 2 0
163000 86 11227 5 5 1968 1968 0 267 453 0 720 720 0 0 0 1 1 4 1 7 2 2 480 192 38 0 0 0 0 0 3 2010 0 0 0 3 4 3 4 1 1 3 8 3 1 3 3 2 3
158900 0 11616 6 5 1978 1978 328 438 0 234 672 714 0 0 0 2 1 3 1 6 1 2 440 335 0 0 0 0 0 0 4 2010 1 0 0 3 3 3 3 2 1 3 8 3 3 3 3 2 4
328000 80 14000 7 5 1996 1997 0 1201 0 105 1306 954 0 1 0 2 1 3 1 7 0 2 533 296 44 0 0 0 0 0 4 2010 0 1 0 4 3 5 3 4 1 4 8 0 2 3 3 2 0
270000 0 20062 7 7 1977 2001 0 1092 0 328 1483 0 0 1 0 1 1 1 1 4 2 2 690 496 0 0 0 0 0 0 4 2010 1 1 0 4 4 4 3 4 1 3 8 3 2 3 3 2 0
85000 94 9259 4 4 1927 1950 0 0 0 660 756 0 0 0 0 1 0 2 1 4 0 2 440 80 0 0 0 0 0 0 6 2010 0 0 0 3 3 2 3 1 0 3 8 0 1 3 3 0 0
128000 60 9600 4 7 1950 1995 0 442 0 625 1067 0 0 0 0 2 0 2 1 4 0 2 436 290 0 0 0 0 0 0 2 2010 0 0 0 3 3 4 3 1 1 4 7 0 1 3 3 2 0
260000 0 23595 7 6 1979 1979 0 1258 0 74 1332 192 0 2 0 0 1 0 1 4 1 2 586 268 0 0 0 0 0 0 4 2010 0 2 0 4 3 4 3 4 1 4 8 3 3 3 3 2 0
230000 0 17082 6 5 1978 1992 288 964 0 153 1117 864 0 1 0 2 1 4 1 8 1 2 522 336 104 0 0 0 0 0 5 2010 1 1 0 3 3 4 3 3 1 4 8 3 3 3 3 2 0
124000 124 18600 3 4 1938 1990 0 288 684 0 1052 558 0 0 1 2 0 4 1 8 1 1 480 0 0 60 0 0 0 450 6 2010 0 0 0 3 3 3 3 2 1 2 8 4 2 3 3 2 0
83000 85 10625 5 5 1920 1950 0 108 0 350 835 0 0 0 0 1 0 2 1 5 0 1 366 0 0 77 0 0 0 400 5 2010 0 0 0 3 3 3 3 1 0 3 8 0 1 2 3 2 0
144500 65 11479 6 7 1950 1987 0 104 387 172 1074 0 0 1 0 1 0 3 1 6 1 1 467 0 52 52 0 0 0 0 6 2010 0 0 0 3 3 3 3 1 1 4 8 3 1 3 3 2 3
129000 68 9571 5 6 1956 1956 0 739 0 405 1144 0 0 1 0 1 0 3 1 6 0 1 596 44 0 0 0 0 0 0 6 2010 0 0 0 3 3 3 3 3 1 3 8 0 1 3 3 2 0
127000 50 9350 4 6 1947 1979 0 192 0 564 1169 0 362 0 0 1 0 3 1 8 1 1 209 0 0 0 0 0 0 0 6 2010 0 0 0 3 3 3 2 1 1 3 8 3 1 2 3 2 3
128000 75 9525 5 7 1954 1998 0 954 0 218 1172 0 0 1 0 1 0 3 1 5 0 1 366 240 0 0 0 0 0 0 6 2010 0 0 0 3 3 3 3 3 1 3 8 0 3 3 3 2 0
186000 83 10420 6 5 2009 2009 0 36 0 1176 1212 0 0 0 0 2 0 3 1 6 0 2 460 100 22 0 0 0 0 0 3 2010 0 0 0 3 3 4 3 2 1 4 8 0 2 3 3 2 0
308030 44 17485 7 5 2009 2010 96 1346 0 162 1508 0 0 1 0 1 0 1 1 5 2 2 572 0 0 0 0 0 0 0 1 2010 2 0 0 4 3 4 3 4 1 4 8 3 2 3 3 2 0
114000 0 11200 5 3 1964 1964 0 0 0 1250 1298 0 0 0 0 2 0 3 1 5 0 2 504 0 144 0 0 0 0 0 6 2010 1 0 0 3 2 3 3 2 1 3 8 0 1 3 2 0 0
84900 60 11100 4 7 1946 2006 0 0 0 0 930 0 0 0 0 1 0 2 1 6 0 1 308 0 0 0 0 0 0 0 4 2010 0 0 0 3 3 0 0 0 1 4 8 0 1 3 3 2 0
178000 77 9206 6 5 1985 1985 336 0 0 741 977 755 0 0 0 2 1 3 1 7 1 2 476 192 46 0 0 0 0 0 6 2010 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
270000 83 11980 7 5 1987 1987 177 1433 0 0 1433 0 0 1 0 1 1 1 1 4 2 2 528 0 278 0 0 266 0 0 6 2010 0 1 0 4 3 4 3 4 1 4 8 3 2 4 4 2 3
218000 87 12361 6 7 1993 1993 85 860 0 86 964 838 0 0 1 2 1 3 1 8 1 4 1017 450 92 0 0 0 0 0 5 2010 1 0 0 4 4 4 3 1 1 4 8 4 2 3 3 2 0
236000 80 9938 7 5 1993 1994 246 750 0 300 1062 887 0 1 0 2 1 3 1 8 1 2 574 156 90 0 0 0 0 0 6 2010 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 4
147000 73 9069 6 6 1992 1992 0 747 0 189 996 0 0 1 0 1 0 2 1 5 0 2 564 120 0 0 0 0 0 0 4 2010 0 0 0 3 3 4 3 3 1 4 8 0 1 3 3 2 0
245350 64 10475 8 5 2008 2008 72 0 0 1694 1694 0 0 0 0 2 0 3 1 7 0 3 776 160 33 0 0 0 0 0 2 2010 1 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
206000 64 6762 7 5 2006 2006 24 686 0 501 1208 0 0 1 0 2 0 2 1 6 0 2 632 105 61 0 0 0 0 0 2 2010 0 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
198900 94 10402 7 5 2009 2009 0 0 0 1226 1226 0 0 0 0 2 0 3 1 6 0 3 740 0 36 0 0 0 0 0 5 2010 1 0 0 3 3 4 3 1 1 4 8 0 2 3 3 2 0
187000 64 7360 7 5 2010 2010 80 24 0 1198 1222 0 0 0 0 2 0 2 1 6 0 2 615 0 54 0 0 0 0 0 3 2010 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
320000 90 12376 7 5 1990 1990 0 1470 0 203 1699 1523 0 1 0 3 0 5 1 11 2 3 594 367 0 0 0 0 0 0 5 2010 0 0 0 3 3 4 3 2 1 4 8 3 1 3 3 2 0
138500 82 14235 6 8 1900 1993 0 0 0 676 831 614 0 0 0 2 0 3 1 6 0 2 484 0 59 0 0 0 0 0 3 2010 1 0 0 3 3 2 4 1 1 3 8 0 1 3 3 0 0
