Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,First_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_other,MS_Zoning_Residential_Medium_Density,MS_Zoning_other,Street_other,Alley_other,Lot_Shape_Slightly_Irregular,Lot_Shape_other,Land_Contour_other,Utilities_other,Lot_Config_Inside,Lot_Config_other,Land_Slope_other,Neighborhood_other,Condition_1_other,Condition_2_other,Bldg_Type_other,House_Style_One_Story,House_Style_other,Overall_Qual_Above_Average,Overall_Qual_Good,Overall_Qual_Very_Good,Overall_Qual_other,Overall_Cond_Above_Average,Overall_Cond_Good,Overall_Cond_other,Roof_Style_Hip,Roof_Style_other,Roof_Matl_other,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Exterior_2nd_Wd.Sdng,Exterior_2nd_other,Mas_Vnr_Type_other,Exter_Qual_Typical,Exter_Qual_other,Exter_Cond_Typical,Exter_Cond_other,Foundation_CBlock,Foundation_other,Bsmt_Qual_Typical,Bsmt_Qual_other,Bsmt_Cond_other,Bsmt_Exposure_No,Bsmt_Exposure_other,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_other,Heating_other,Heating_QC_Good,Heating_QC_Typical,Heating_QC_other,Central_Air_other,Electrical_other,Kitchen_Qual_Typical,Kitchen_Qual_other,Functional_other,Fireplace_Qu_Typical,Fireplace_Qu_other,Garage_Type_Detchd,Garage_Type_other,Garage_Finish_RFn,Garage_Finish_Unf,Garage_Finish_other,Paved_Drive_other,Pool_QC_other,Fence_No_Fence,Fence_other,Misc_Feature_other,Sale_Type_other,Sale_Condition_other,Gr_Liv_Area,Sale_Price
0,8880,1994,2002,0,3,0,253,1222,0,1,0,2,1,3,1,8,2,463,0,130,0,0,0,0,5,2010,-93.68981,42.036026,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2110,205000
70,11218,1992,1992,0,7,0,1055,1055,0,0,0,2,1,3,1,8,1,462,635,104,0,0,0,400,5,2010,-93.687694,42.036659,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1845,189000
55,7892,1979,1979,0,7,0,918,918,0,0,0,2,0,2,1,5,1,264,28,0,0,0,0,0,4,2010,-93.686263,42.034589,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,918,99500
50,7175,1984,1984,0,1,121,0,752,0,1,0,1,0,2,1,4,0,264,353,0,0,0,90,0,2,2010,-93.686264,42.0347,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,752,125000
0,9453,1993,2003,0,2,0,594,1014,0,0,0,2,1,3,1,7,0,457,370,70,0,238,0,0,2,2010,-93.68628,42.036633,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1744,194500
81,9672,1984,1985,0,3,0,702,1097,0,0,0,2,0,3,1,6,0,480,0,0,0,0,0,0,5,2010,-93.685028,42.034555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1097,152000
70,8400,1980,1981,130,7,0,650,888,0,0,0,2,1,3,1,7,1,476,0,50,0,0,204,0,4,2010,-93.685029,42.034678,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1564,171000
70,9800,1920,1950,0,7,0,816,1012,0,0,0,1,0,2,1,5,0,429,121,0,80,0,0,0,4,2010,-93.6790694,42.0360754,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1012,67500
68,8930,1978,1978,0,5,0,0,1318,0,0,0,2,0,4,2,8,0,539,0,0,0,0,0,0,4,2010,-93.677205,42.036535,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1902,112000
75,7500,1963,1963,0,1,0,216,1040,0,1,0,1,1,3,1,5,0,308,0,0,220,0,0,0,6,2010,-93.672067,42.03457,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,133000
39,15410,1974,2002,250,2,859,223,1494,0,1,0,2,0,3,1,7,2,461,296,0,186,0,0,0,4,2010,-93.660672,42.034603,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1494,169000
107,10186,1992,1992,0,3,0,76,1061,0,1,0,2,1,3,1,8,1,564,240,39,0,0,0,0,6,2010,-93.646749,42.048253,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1923,190000
25,4835,2004,2005,0,3,0,190,1488,0,1,0,2,0,2,1,6,1,506,168,50,0,0,0,0,3,2010,-93.647988,42.047452,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1488,260000
39,3515,2004,2004,0,7,0,840,840,0,0,0,2,1,2,1,3,0,588,0,111,0,0,0,0,1,2010,-93.64614,42.048086,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1680,190000
30,3215,2004,2004,120,3,0,320,600,0,0,0,2,1,2,1,4,0,480,0,172,0,0,0,0,4,2010,-93.645599,42.048566,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1200,155000
30,3182,2004,2005,0,7,0,600,600,0,0,0,2,1,2,1,4,0,480,0,172,0,0,0,0,6,2010,-93.644889,42.047899,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1200,151000
24,2544,2004,2005,0,3,42,190,600,0,1,0,2,1,2,1,4,0,480,0,172,0,0,0,0,2,2010,-93.644889,42.047876,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1200,149500
0,4403,2009,2009,432,3,0,892,1478,0,1,0,2,1,2,1,7,1,484,0,144,0,0,0,0,6,2010,-93.6468879,42.0471748,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1478,222000
0,2117,2000,2000,216,3,0,378,769,0,0,0,2,1,3,1,5,0,440,0,32,0,0,0,0,6,2010,-93.645606,42.046145,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1573,177500
0,2980,2000,2000,1159,3,0,290,756,0,1,0,2,1,2,1,5,0,440,0,32,0,0,0,0,5,2010,-93.645585,42.046145,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1512,177000
24,2572,1999,1999,0,1,0,92,696,0,1,0,2,1,3,1,6,0,484,0,44,0,0,0,0,5,2010,-93.645482,42.046424,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1416,155000
0,2403,2003,2003,0,3,0,286,530,0,0,0,2,1,2,1,4,0,496,0,50,0,0,0,0,6,2010,-93.645478,42.046114,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1080,147110
40,3880,1978,1978,0,3,0,174,1226,0,1,0,1,0,1,1,4,1,484,223,78,0,0,0,0,1,2010,-93.648143,42.043704,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1226,206000
0,13517,1976,2005,289,3,0,192,725,0,0,0,2,1,3,1,6,0,475,0,44,0,0,0,0,3,2010,-93.65921,42.034561,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1479,130500
80,8000,2002,2002,0,3,0,659,1492,0,1,0,2,0,3,1,6,1,596,277,137,0,0,0,0,4,2010,-93.639516,42.048606,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1492,230000
80,10791,1993,1993,0,3,0,143,1280,0,1,0,2,1,4,1,9,1,660,224,32,0,0,0,0,3,2010,-93.636879,42.043038,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2495,243500
0,10603,1977,2001,28,1,0,410,1610,0,1,0,2,0,3,1,6,2,480,168,68,0,0,0,0,2,2010,-93.637463,42.043306,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1610,205000
0,18837,1978,1978,0,1,46,491,1287,0,0,1,3,0,3,1,7,1,678,0,69,0,0,0,0,4,2010,-93.637531,42.043306,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1891,212500
80,10421,1988,1988,42,3,0,586,980,0,0,0,2,1,3,1,7,1,496,228,66,156,0,0,500,3,2010,-93.637788,42.043329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1714,196500
78,9360,1972,2006,0,1,0,179,1381,0,1,0,1,1,3,1,5,1,676,0,0,0,0,0,0,3,2010,-93.631435,42.043822,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1381,197500
80,9600,1971,1971,0,1,0,386,930,0,0,0,1,2,4,1,7,0,441,0,78,0,0,0,0,6,2010,-93.632554,42.043821,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1645,171000
80,9600,1966,1966,172,6,0,534,1232,0,1,0,1,1,3,1,6,0,490,0,224,0,0,0,0,4,2010,-93.626137,42.046574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1232,142250
0,9790,1963,1963,451,1,81,678,1328,0,1,0,1,1,3,1,6,2,528,0,26,0,0,0,0,6,2010,-93.625926,42.042205,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1328,143000
77,9320,1959,1959,0,1,0,381,1225,0,1,0,1,1,3,1,6,0,0,352,0,0,0,0,400,1,2010,-93.623383,42.043363,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1225,128950
90,9900,1966,1966,0,2,0,150,1209,0,1,0,1,0,3,1,6,0,504,0,0,120,0,0,0,4,2010,-93.626939,42.039085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1209,159000
0,14112,1964,1964,86,3,0,138,1152,0,1,0,1,0,3,1,6,1,484,227,0,0,0,0,0,4,2010,-93.627809,42.041146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1152,180500
80,8800,1963,1963,156,3,0,173,1054,0,1,0,1,0,3,1,6,0,480,120,0,0,0,0,0,5,2010,-93.625728,42.040391,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1054,137500
98,13260,1962,2001,144,2,0,228,1728,0,2,0,2,0,6,2,10,0,0,0,0,0,0,0,0,1,2010,-93.622904,42.0418387,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1728,84900
68,9717,1950,1996,0,3,1029,0,1078,0,1,0,1,0,2,1,5,0,240,366,0,112,0,0,0,4,2010,-93.622864,42.039211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1078,142125
68,9724,1952,2002,265,4,0,470,1929,0,0,0,2,0,3,1,7,2,400,0,0,0,0,0,0,3,2010,-93.620651,42.039211,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2461,197600
50,7207,1958,2008,0,2,0,162,858,0,1,0,1,0,2,1,4,0,0,117,0,0,0,0,0,2,2010,-93.629287,42.035256,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,858,116500
55,5350,1940,1966,0,7,0,728,1306,0,0,0,1,0,3,1,6,0,0,263,0,0,0,0,450,5,2010,-93.629313,42.035482,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1306,76500
80,9920,1954,1954,110,6,290,412,1063,0,1,0,1,0,3,1,6,0,280,0,0,164,0,0,0,2,2010,-93.62475,42.035943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1063,128000
80,9600,1955,1972,164,2,132,350,1520,0,1,0,1,0,3,1,7,2,364,0,0,189,0,0,0,3,2010,-93.624601,42.036095,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1520,153000
78,7800,1954,1954,200,4,0,728,1268,0,0,0,1,0,2,1,7,1,244,0,98,0,0,0,0,3,2010,-93.621431,42.037424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1268,132000
80,11600,1960,1960,361,6,0,662,1105,0,0,0,2,0,5,2,12,0,480,0,0,0,0,0,0,1,2010,-93.6184183,42.0459375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2274,154300
137,16492,1966,2002,0,1,713,557,1888,0,0,0,2,1,2,1,6,1,578,0,0,0,0,0,0,6,2010,-93.614244,42.047447,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1888,190000
70,8400,1957,1957,0,6,0,392,1314,0,1,0,1,0,3,1,5,0,294,250,0,0,0,0,0,6,2010,-93.618626,42.044847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1314,145000
0,12160,1959,1959,180,6,0,188,1188,0,1,0,1,0,3,1,6,0,531,0,0,0,0,0,0,5,2010,-93.614882,42.044052,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1188,142000
73,9300,1960,1960,324,6,0,571,1264,0,1,0,1,0,3,1,6,2,461,0,0,0,0,143,0,4,2010,-93.613301,42.044176,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1264,167500
80,10032,1959,1959,432,6,0,510,1580,0,1,0,1,1,3,1,6,2,440,0,28,0,0,160,0,6,2010,-93.614241,42.0435919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1580,159500
60,8382,1956,1956,0,7,0,832,832,0,0,0,1,0,3,1,5,0,263,0,0,0,0,0,0,2,2010,-93.613624,42.042308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1337,108000
119,10895,1955,1955,0,6,0,324,972,0,0,0,1,0,3,1,5,0,305,0,0,205,0,0,0,6,2010,-93.617092,42.04137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,972,122500
65,7898,1920,1994,0,7,0,576,985,0,0,1,1,0,2,1,4,0,676,0,0,0,0,0,0,4,2010,-93.615475,42.038443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,985,105000
74,5868,1956,2000,0,2,240,448,936,0,1,0,1,0,2,1,4,0,308,0,0,80,0,160,0,5,2010,-93.6192014,42.0381282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,936,129000
78,17503,1948,1950,0,7,0,912,912,0,0,1,1,0,3,1,6,1,330,192,0,0,0,0,0,1,2010,-93.620341,42.035869,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1458,97500
0,9830,1959,2006,0,1,258,733,1287,0,1,0,1,0,3,1,7,1,576,364,17,0,0,182,0,3,2010,-93.607275,42.040085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1287,162000
75,7500,1959,1994,0,4,906,0,1246,0,1,0,1,1,3,1,6,0,305,218,0,0,0,0,0,5,2010,-93.605969,42.03594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1246,154000
71,8520,1952,1952,0,6,0,403,910,0,0,0,2,0,4,1,6,0,720,0,0,0,0,0,0,6,2010,-93.609218,42.0347571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1385,166000
60,7200,1951,2000,0,2,486,180,900,0,0,1,1,0,3,1,5,0,576,222,32,0,0,0,0,5,2010,-93.607801,42.034848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,900,134800
